transaction_id,user_id,transaction_time,ip,device_id,phone_number,credit_card_number,order_item,amount,is_fraud
10c7e2a0-6a24-4611-929e-cca4946404f0,214,2024-05-14,75.125.111.14,3e53b08a-c0ab-498e-8940-0cf2ef20141e,001-712-257-2292x85548,3503027829420446,Cosmetics,279044,False
d78056a3-f52b-4fca-88fd-2fd2038c83da,214,2024-05-05,75.125.111.14,3e53b08a-c0ab-498e-8940-0cf2ef20141e,001-712-257-2292x85548,3503027829420446,Laptop,1603,False
51e6dabc-988d-4962-86d1-4284e6840ea1,214,2024-05-01,75.125.111.14,3e53b08a-c0ab-498e-8940-0cf2ef20141e,001-712-257-2292x85548,3503027829420446,Smartphone,48913,False
ce594710-df73-4f33-893c-640c9d906c21,214,2024-05-15,75.125.111.14,3e53b08a-c0ab-498e-8940-0cf2ef20141e,001-712-257-2292x85548,3503027829420446,Travel Goods,188561,False
01a48f88-5fcc-4989-8661-7639b3f91a74,214,2024-05-11,75.125.111.14,3e53b08a-c0ab-498e-8940-0cf2ef20141e,001-712-257-2292x85548,3503027829420446,Cosmetics,34097,False
93f7a0a3-95d4-4731-98af-9aeed7009e67,215,2024-05-13,53.214.85.149,c2f3cb24-08a6-420a-b909-47521beda06c,001-761-916-5338x568,4267810386596680,Cosmetics,211354,False
6121912e-676b-41e9-9729-f0c020c7cb21,215,2024-05-14,53.214.85.149,c2f3cb24-08a6-420a-b909-47521beda06c,001-761-916-5338x568,4267810386596680,Clothing,242567,False
4dab4d7e-fdcf-4a26-bad7-638168775af1,215,2024-05-02,53.214.85.149,c2f3cb24-08a6-420a-b909-47521beda06c,001-761-916-5338x568,4267810386596680,Stationery,188444,False
221771d6-cf4a-4404-b56d-4681ebedfbe0,215,2024-05-14,53.214.85.149,c2f3cb24-08a6-420a-b909-47521beda06c,001-761-916-5338x568,4267810386596680,Smartphone,99618,False
ff1989db-81d9-4d9d-8d94-bc473226a180,215,2024-05-04,53.214.85.149,c2f3cb24-08a6-420a-b909-47521beda06c,001-761-916-5338x568,4267810386596680,Cosmetics,53030,False
27f6194c-4bcf-409f-9029-5c8c057ae4d6,216,2024-05-02,202.120.183.170,154575ad-283b-40a0-8335-aedadd4fed57,001-502-502-8237x10656,4904501697196,Smartphone,119525,False
28a84e45-b4ec-4ee6-99b7-c3466182bc5f,216,2024-05-09,202.120.183.170,154575ad-283b-40a0-8335-aedadd4fed57,001-502-502-8237x10656,4904501697196,Stationery,214247,False
2c2c40a2-2628-4ce2-9f7e-e063bbaacbff,216,2024-05-02,202.120.183.170,154575ad-283b-40a0-8335-aedadd4fed57,001-502-502-8237x10656,4904501697196,Food,204754,False
7417b5b8-fa7c-49bb-b89d-3de8f791716c,216,2024-05-05,202.120.183.170,154575ad-283b-40a0-8335-aedadd4fed57,001-502-502-8237x10656,4904501697196,Smartphone,80560,False
2376d4ba-3491-4bb7-86f4-47befc9bd33c,216,2024-05-14,202.120.183.170,154575ad-283b-40a0-8335-aedadd4fed57,001-502-502-8237x10656,4904501697196,Clothing,191302,False
f28107ef-4ec4-4dbc-8c16-2a3163535fdc,217,2024-05-03,141.132.134.45,f490a1b9-6647-4523-bb69-3eab7d903e5f,001-970-907-5457x2060,180041783609031,Food,270440,False
52845973-4be0-4e35-bd3c-bc89e1705ebd,217,2024-05-08,141.132.134.45,f490a1b9-6647-4523-bb69-3eab7d903e5f,001-970-907-5457x2060,180041783609031,Stationery,18166,False
9cd2a263-d4cb-4646-915d-ccfddb51e215,217,2024-05-10,141.132.134.45,f490a1b9-6647-4523-bb69-3eab7d903e5f,001-970-907-5457x2060,180041783609031,Food,242952,False
75644f0e-ab43-4d5d-aab4-07c5d8081e10,217,2024-05-01,141.132.134.45,f490a1b9-6647-4523-bb69-3eab7d903e5f,001-970-907-5457x2060,180041783609031,Stationery,228220,False
179c2372-6308-4f21-9db6-b328ba1db157,217,2024-05-07,141.132.134.45,f490a1b9-6647-4523-bb69-3eab7d903e5f,001-970-907-5457x2060,180041783609031,Kids Products,293754,False
751c7e46-8d3c-4887-80a6-7e9ee8b73319,218,2024-05-07,122.36.31.114,2c70879c-cb20-46e6-a6d1-ffb3db236e05,+1-373-285-7738,2720562761898729,Accessories,229482,False
9c701671-5cde-4e83-88d5-6e1466e9a90d,218,2024-05-04,122.36.31.114,2c70879c-cb20-46e6-a6d1-ffb3db236e05,+1-373-285-7738,2720562761898729,Cosmetics,277913,False
860fd1e9-3866-45c1-98d0-5f8b422e513e,218,2024-05-07,122.36.31.114,2c70879c-cb20-46e6-a6d1-ffb3db236e05,+1-373-285-7738,2720562761898729,Clothing,242240,False
e9db2ab8-4ccc-4384-ad38-18bade3136e0,218,2024-05-04,122.36.31.114,2c70879c-cb20-46e6-a6d1-ffb3db236e05,+1-373-285-7738,2720562761898729,Electronics,244517,False
1f2bcc76-994c-4af7-9e35-190c12f9220d,218,2024-05-09,122.36.31.114,2c70879c-cb20-46e6-a6d1-ffb3db236e05,+1-373-285-7738,2720562761898729,Laptop,164403,False
a14e319e-14df-4f96-8551-902b44be86fe,219,2024-05-01,199.23.45.224,7a0d82b0-4e84-4847-b569-9fe8f0c0893a,(928)231-8880,4957492767868816816,Kids Products,41371,False
0ab78945-2c2b-404f-a7b3-e36c1d0ef87f,219,2024-05-02,199.23.45.224,7a0d82b0-4e84-4847-b569-9fe8f0c0893a,(928)231-8880,4957492767868816816,Smartphone,114534,False
3d26592c-3ac7-4faa-9de4-f94e03add8bb,219,2024-05-05,199.23.45.224,7a0d82b0-4e84-4847-b569-9fe8f0c0893a,(928)231-8880,4957492767868816816,Food,288984,False
9dfb98d5-0a84-463b-a601-12460479d60b,219,2024-05-06,199.23.45.224,7a0d82b0-4e84-4847-b569-9fe8f0c0893a,(928)231-8880,4957492767868816816,Cosmetics,233139,False
9478e4a1-870b-425c-bd3a-2bf9c9ba6781,219,2024-05-06,199.23.45.224,7a0d82b0-4e84-4847-b569-9fe8f0c0893a,(928)231-8880,4957492767868816816,Stationery,256965,False
a7ff996b-1c4a-4639-a8b5-3fd01ab55caf,220,2024-05-15,41.49.17.5,b828f292-d011-42a9-8e27-a9ef806cc59c,(920)571-5278,3527359359688510,Cosmetics,295546,False
de5ae3fe-a7fe-43f0-905c-acfd7e954731,220,2024-05-15,41.49.17.5,b828f292-d011-42a9-8e27-a9ef806cc59c,(920)571-5278,3527359359688510,Travel Goods,96819,False
a5c1e0dc-979c-4d76-929e-acf21bf79c16,220,2024-05-10,41.49.17.5,b828f292-d011-42a9-8e27-a9ef806cc59c,(920)571-5278,3527359359688510,Accessories,109686,False
dd7f4966-11d0-40df-8008-ac96b79bd6e4,220,2024-05-13,41.49.17.5,b828f292-d011-42a9-8e27-a9ef806cc59c,(920)571-5278,3527359359688510,Food,291048,False
b9cbcd4a-783d-4c40-a46b-568f8cb335e7,220,2024-05-14,41.49.17.5,b828f292-d011-42a9-8e27-a9ef806cc59c,(920)571-5278,3527359359688510,Travel Goods,243674,False
68b55b5a-ac68-4d74-a1dd-37e3b57d60f5,221,2024-05-07,204.181.124.132,31ca62e9-5965-4c14-a53f-a895003c0134,204-986-1861,4359866733492,Stationery,188556,False
785737c2-4dc0-431f-a611-e6d1a1e50cd6,221,2024-05-14,204.181.124.132,31ca62e9-5965-4c14-a53f-a895003c0134,204-986-1861,4359866733492,Stationery,95829,False
9dd21a83-e4dc-4cf4-a5a5-330731544c8d,221,2024-05-14,204.181.124.132,31ca62e9-5965-4c14-a53f-a895003c0134,204-986-1861,4359866733492,Clothing,204507,False
c28f15d4-ff5a-4687-85d8-6d6c2680098d,221,2024-05-10,204.181.124.132,31ca62e9-5965-4c14-a53f-a895003c0134,204-986-1861,4359866733492,Cosmetics,238006,False
53105c63-14a4-467a-ba29-ba0fa3614663,221,2024-05-02,204.181.124.132,31ca62e9-5965-4c14-a53f-a895003c0134,204-986-1861,4359866733492,Food,187245,False
a6741873-81ea-4b63-aa07-dfd0e30b421a,222,2024-05-01,51.14.49.47,38db3944-bba9-4143-b84a-7777b959335b,9733617826,3521436813099538,Cosmetics,131499,False
0b86c036-a1a2-4128-b137-0ec07664b512,222,2024-05-12,51.14.49.47,38db3944-bba9-4143-b84a-7777b959335b,9733617826,3521436813099538,Clothing,64089,False
bd817696-e508-458d-9f9a-350a6c5f9158,222,2024-05-06,51.14.49.47,38db3944-bba9-4143-b84a-7777b959335b,9733617826,3521436813099538,Accessories,143829,False
2fb30832-4437-4b36-8cd4-e3646e6e5f57,222,2024-05-09,51.14.49.47,38db3944-bba9-4143-b84a-7777b959335b,9733617826,3521436813099538,Electronics,98035,False
df30fdda-2c79-46d8-bba2-3b7fd41fd801,222,2024-05-05,51.14.49.47,38db3944-bba9-4143-b84a-7777b959335b,9733617826,3521436813099538,Smartphone,90669,False
4886ba3e-aa10-4537-9c13-2ca144945889,223,2024-05-04,199.26.36.191,9469a46a-2f6e-4f4f-a573-1a4473ee4b42,(248)527-1112,3500788002407947,Kids Products,120638,False
a42cf165-b8a4-4bef-9cc9-41f8dc3050ef,223,2024-05-08,199.26.36.191,9469a46a-2f6e-4f4f-a573-1a4473ee4b42,(248)527-1112,3500788002407947,Clothing,171080,False
d11db39c-988e-4746-a34d-527242e2abde,223,2024-05-05,199.26.36.191,9469a46a-2f6e-4f4f-a573-1a4473ee4b42,(248)527-1112,3500788002407947,Accessories,291575,False
c6c1b14a-cdc0-4ee1-8287-bffce28b551c,223,2024-05-04,199.26.36.191,9469a46a-2f6e-4f4f-a573-1a4473ee4b42,(248)527-1112,3500788002407947,Cosmetics,147632,False
61d971a6-2572-4f78-902e-7a74bb161c6d,223,2024-05-13,199.26.36.191,9469a46a-2f6e-4f4f-a573-1a4473ee4b42,(248)527-1112,3500788002407947,Smartphone,186405,False
0d43241b-3f80-4998-9e73-988a568c18b3,224,2024-05-12,174.207.243.143,4648db4e-a635-42f3-8089-851aeebde5f5,822.644.5045x7736,060434013508,Smartphone,245170,False
7a41c402-58ed-4525-a73e-bcef7636c2d9,224,2024-05-15,174.207.243.143,4648db4e-a635-42f3-8089-851aeebde5f5,822.644.5045x7736,060434013508,Electronics,66938,False
a198e0f9-6370-4b8d-a11a-f76ea57e130b,224,2024-05-12,174.207.243.143,4648db4e-a635-42f3-8089-851aeebde5f5,822.644.5045x7736,060434013508,Cosmetics,46924,False
bbfdadb2-0ef2-4633-b0b7-e0ce39c2533f,224,2024-05-03,174.207.243.143,4648db4e-a635-42f3-8089-851aeebde5f5,822.644.5045x7736,060434013508,Electronics,278672,False
b33b31d2-490a-4c92-ad28-252ab7216c93,224,2024-05-13,174.207.243.143,4648db4e-a635-42f3-8089-851aeebde5f5,822.644.5045x7736,060434013508,Food,291803,False
16b687cd-a064-489a-b8c2-c30396ce0e59,225,2024-05-04,50.182.203.119,44e157c1-2898-4b9d-802a-f092a1083b8d,+1-663-559-0467,4357697883160909,Accessories,207018,True
baf40a09-568b-4495-beef-46605a7bebc7,225,2024-05-05,50.182.203.119,ea18db50-24d0-4be4-9997-ae2b8acc8020,735-385-4926x134,4357697883160909,Laptop,132215,True
3a2aa9c2-de95-4e3b-8a05-a9a03907fe5c,225,2024-05-06,50.182.203.119,8a50d5c7-faac-4a1e-b44e-feb54d24b2e5,+1-506-818-4946x642,4357697883160909,Travel Goods,286173,True
6c4a49f1-285b-4c90-a91d-f3055afb29a5,225,2024-05-10,50.182.203.119,3e5275b5-c837-4790-9956-cbade136a162,251-970-9890x082,4357697883160909,Cosmetics,204080,True
9798d963-9579-44f6-b2e0-b667e64d52ee,225,2024-05-05,50.182.203.119,3e5275b5-c837-4790-9956-cbade136a162,(755)424-6548,4357697883160909,Stationery,247384,True
ac068a5a-dcd4-4d44-a9a9-1e7334a50e9c,226,2024-05-13,1.132.188.130,04722f0b-d9a9-4675-9dc2-2aba77f0c40f,859-770-7938,4854240486378228,Clothing,133365,False
6b148a40-b5c4-42fc-b4a1-d0f7e9fce5d8,226,2024-05-05,1.132.188.130,04722f0b-d9a9-4675-9dc2-2aba77f0c40f,859-770-7938,4854240486378228,Laptop,117130,False
178da23e-5d9f-40da-bc9f-c980b6d4d5c1,226,2024-05-09,1.132.188.130,04722f0b-d9a9-4675-9dc2-2aba77f0c40f,859-770-7938,4854240486378228,Cosmetics,179707,False
dbda9ea8-4426-413b-bad6-33a23ea3d958,226,2024-05-05,1.132.188.130,04722f0b-d9a9-4675-9dc2-2aba77f0c40f,859-770-7938,4854240486378228,Travel Goods,50975,False
45243967-8709-4764-8078-17448973415d,226,2024-05-03,1.132.188.130,04722f0b-d9a9-4675-9dc2-2aba77f0c40f,859-770-7938,4854240486378228,Clothing,160010,False
1138a733-f13c-46f9-93da-b42bb8860287,227,2024-05-06,219.8.90.136,ca101998-7dbc-43d1-a7da-a61cb28fcf4a,+1-509-881-6048x6756,6561671120792714,Clothing,219690,False
06a90ac1-b467-4858-87cc-adfa167b0a52,227,2024-05-01,219.8.90.136,ca101998-7dbc-43d1-a7da-a61cb28fcf4a,+1-509-881-6048x6756,6561671120792714,Smartphone,272788,False
083843cb-ffc2-44bb-9a0a-3f39a2446f79,227,2024-05-07,219.8.90.136,ca101998-7dbc-43d1-a7da-a61cb28fcf4a,+1-509-881-6048x6756,6561671120792714,Food,183759,False
cc6e300c-9d46-477a-98fb-12cbb0792c09,227,2024-05-10,219.8.90.136,ca101998-7dbc-43d1-a7da-a61cb28fcf4a,+1-509-881-6048x6756,6561671120792714,Stationery,50078,False
02d2f249-18d4-47cc-a913-ef32bc2cbd7e,227,2024-05-05,219.8.90.136,ca101998-7dbc-43d1-a7da-a61cb28fcf4a,+1-509-881-6048x6756,6561671120792714,Cosmetics,8483,False
7d0b8271-c8d0-41bd-b97b-852918465a40,228,2024-05-01,204.177.220.165,31fa251e-5ccd-48a8-bc97-422f6f44d726,3516981613,6011996423720252,Laptop,281846,False
16e68aab-73e9-4bf7-89e7-3cae4dbfd690,228,2024-05-02,204.177.220.165,31fa251e-5ccd-48a8-bc97-422f6f44d726,3516981613,6011996423720252,Food,221083,False
d572b2f1-2f44-49dc-9e88-1b9174499cb1,228,2024-05-14,204.177.220.165,31fa251e-5ccd-48a8-bc97-422f6f44d726,3516981613,6011996423720252,Clothing,109849,False
061ddba2-4cf3-4131-b437-21ccde0223e1,228,2024-05-13,204.177.220.165,31fa251e-5ccd-48a8-bc97-422f6f44d726,3516981613,6011996423720252,Accessories,45666,False
887e5896-33fd-4a83-af27-0a10111cc27e,228,2024-05-05,204.177.220.165,31fa251e-5ccd-48a8-bc97-422f6f44d726,3516981613,6011996423720252,Kids Products,132172,False
86097eec-d24c-4b1d-897e-e8d0c7525dc1,229,2024-05-05,50.57.14.98,5dc67147-b623-406f-ba01-d7ffa86255d7,257-275-7611x21877,4033128831462458953,Kids Products,199389,False
03a24706-d9fc-4c16-9bac-4890a7c3486f,229,2024-05-08,50.57.14.98,5dc67147-b623-406f-ba01-d7ffa86255d7,257-275-7611x21877,4033128831462458953,Accessories,42709,False
68bb5943-a601-481b-bd26-55e890395b6f,229,2024-05-08,50.57.14.98,5dc67147-b623-406f-ba01-d7ffa86255d7,257-275-7611x21877,4033128831462458953,Food,132839,False
ff570256-d143-4c0d-a8c9-6d16d1626509,229,2024-05-08,50.57.14.98,5dc67147-b623-406f-ba01-d7ffa86255d7,257-275-7611x21877,4033128831462458953,Travel Goods,143141,False
d5ed7b49-6a45-4a58-8cf1-d5f17fe7ab08,229,2024-05-06,50.57.14.98,5dc67147-b623-406f-ba01-d7ffa86255d7,257-275-7611x21877,4033128831462458953,Electronics,24033,False
18680071-801d-457b-a549-4aa6165d4994,230,2024-05-04,171.86.133.35,0aff8043-f93f-46ac-ad8f-94269c46c9b7,552.265.1130,4061074550030509,Kids Products,209461,False
c00f010f-9b6d-40bc-bbff-239c53dc03d3,230,2024-05-14,171.86.133.35,0aff8043-f93f-46ac-ad8f-94269c46c9b7,552.265.1130,4061074550030509,Food,248720,False
2bb09b5e-485c-4600-8106-31d46d679a92,230,2024-05-10,171.86.133.35,0aff8043-f93f-46ac-ad8f-94269c46c9b7,552.265.1130,4061074550030509,Accessories,85872,False
426f05e3-c94a-4d76-9670-9d5f61208cd0,230,2024-05-01,171.86.133.35,0aff8043-f93f-46ac-ad8f-94269c46c9b7,552.265.1130,4061074550030509,Accessories,273348,False
0fc4b086-937e-43f3-9c0e-28ed187155e4,230,2024-05-04,171.86.133.35,0aff8043-f93f-46ac-ad8f-94269c46c9b7,552.265.1130,4061074550030509,Clothing,25050,False
92d6b879-73ae-40a3-a7f2-a602002c5630,231,2024-05-06,31.69.100.182,056c453e-32bd-443b-b19f-c1cee58d8bb2,001-555-808-0193x0143,30124510813571,Stationery,147217,False
43945be4-62e3-41f4-94e6-85cc05933246,231,2024-05-05,31.69.100.182,056c453e-32bd-443b-b19f-c1cee58d8bb2,001-555-808-0193x0143,30124510813571,Laptop,256534,False
2263fcfd-bf50-40d5-bbfd-cbcfb4e97ddb,231,2024-05-07,31.69.100.182,056c453e-32bd-443b-b19f-c1cee58d8bb2,001-555-808-0193x0143,30124510813571,Laptop,235941,False
b7e61080-4216-4dad-ac08-f650de4ba093,231,2024-05-15,31.69.100.182,056c453e-32bd-443b-b19f-c1cee58d8bb2,001-555-808-0193x0143,30124510813571,Accessories,240709,False
51444e27-6801-493e-bcc0-38d92fcdca49,231,2024-05-10,31.69.100.182,056c453e-32bd-443b-b19f-c1cee58d8bb2,001-555-808-0193x0143,30124510813571,Electronics,269648,False
f49a8a80-d372-4bb0-838d-8f56c3a99659,232,2024-05-09,92.43.12.32,5b04f4f3-8455-4105-8da6-57ff8027cc1a,+1-641-790-1681,213196733734619,Travel Goods,132416,False
81b92e34-e80f-43dc-a18c-c8c7a59300d0,232,2024-05-01,92.43.12.32,5b04f4f3-8455-4105-8da6-57ff8027cc1a,+1-641-790-1681,213196733734619,Stationery,179055,False
6846095d-c048-4911-81a2-009ad668f18f,232,2024-05-08,92.43.12.32,5b04f4f3-8455-4105-8da6-57ff8027cc1a,+1-641-790-1681,213196733734619,Cosmetics,120585,False
2d73b493-741a-4930-b670-f67c2e014f80,232,2024-05-13,92.43.12.32,5b04f4f3-8455-4105-8da6-57ff8027cc1a,+1-641-790-1681,213196733734619,Smartphone,142132,False
3f4c6f01-67fc-463c-9e48-20fc6611577e,232,2024-05-05,92.43.12.32,5b04f4f3-8455-4105-8da6-57ff8027cc1a,+1-641-790-1681,213196733734619,Travel Goods,82344,False
f45d1f73-0846-4224-83d6-74d020a113f5,233,2024-05-13,22.210.135.220,c2eab333-79aa-422c-b66d-c863b8d44d0b,001-645-761-9353,2710122085159217,Accessories,227471,False
1c7e5823-48be-4b3c-840b-fc416a15aadd,233,2024-05-12,22.210.135.220,c2eab333-79aa-422c-b66d-c863b8d44d0b,001-645-761-9353,2710122085159217,Stationery,200400,False
312c23e1-d189-4ace-82c2-51c7e5994963,233,2024-05-06,22.210.135.220,c2eab333-79aa-422c-b66d-c863b8d44d0b,001-645-761-9353,2710122085159217,Food,81026,False
f3f36b8b-5f4b-421f-9831-d34e8cab3e04,233,2024-05-08,22.210.135.220,c2eab333-79aa-422c-b66d-c863b8d44d0b,001-645-761-9353,2710122085159217,Stationery,189598,False
74c1b762-e124-44c5-8b75-e09d427c25dc,233,2024-05-07,22.210.135.220,c2eab333-79aa-422c-b66d-c863b8d44d0b,001-645-761-9353,2710122085159217,Clothing,233315,False
a36a2872-856f-4229-9bf8-53f47f07dc07,234,2024-05-09,1.145.128.254,c72f9d64-a891-4a7b-8924-cde36dd2e4e3,972.642.2000x8543,4687841462973372738,Laptop,206829,False
e4627dce-610f-4564-b82c-0cb5bd0ffa38,234,2024-05-01,1.145.128.254,c72f9d64-a891-4a7b-8924-cde36dd2e4e3,972.642.2000x8543,4687841462973372738,Cosmetics,287952,False
162ddb49-1356-4c11-ad8d-7b5ae6fa2c8b,234,2024-05-02,1.145.128.254,c72f9d64-a891-4a7b-8924-cde36dd2e4e3,972.642.2000x8543,4687841462973372738,Travel Goods,246199,False
d2c17f19-d2bd-4fbd-a6ef-9338e162be9c,234,2024-05-09,1.145.128.254,c72f9d64-a891-4a7b-8924-cde36dd2e4e3,972.642.2000x8543,4687841462973372738,Smartphone,173883,False
b115e5ea-0ce1-49e0-9be8-0268f4da9af5,234,2024-05-05,1.145.128.254,c72f9d64-a891-4a7b-8924-cde36dd2e4e3,972.642.2000x8543,4687841462973372738,Stationery,170334,False
406904e9-7801-4c14-978f-cc6ca581f99f,235,2024-05-02,190.193.26.153,6a7bf2a8-a62f-42a9-9a9f-ac932d672705,+1-269-639-6135,3503966978825394,Food,144946,False
1b04c9cf-27e2-4d46-9d03-07b2d5e0669a,235,2024-05-05,190.193.26.153,6a7bf2a8-a62f-42a9-9a9f-ac932d672705,+1-269-639-6135,3503966978825394,Food,250790,False
dabf2f1a-41c7-4b94-983f-5351f74679c4,235,2024-05-10,190.193.26.153,6a7bf2a8-a62f-42a9-9a9f-ac932d672705,+1-269-639-6135,3503966978825394,Kids Products,235582,False
545b99d5-96f7-4003-9275-d536fbc1f4dc,235,2024-05-08,190.193.26.153,6a7bf2a8-a62f-42a9-9a9f-ac932d672705,+1-269-639-6135,3503966978825394,Food,121629,False
e8061f4c-a5a7-4c2b-9135-0b004302cc23,235,2024-05-05,190.193.26.153,6a7bf2a8-a62f-42a9-9a9f-ac932d672705,+1-269-639-6135,3503966978825394,Laptop,98126,False
2add8f82-faa3-4464-a2c1-901824d7b23c,236,2024-05-12,31.79.106.175,d2bb6168-1bed-41d5-b081-46caaa998c80,+1-856-462-5479x776,379850888837912,Travel Goods,129575,False
ab70be70-4641-4b10-8321-1e9f16176648,236,2024-05-12,31.79.106.175,d2bb6168-1bed-41d5-b081-46caaa998c80,+1-856-462-5479x776,379850888837912,Laptop,143174,False
87229c19-898a-4119-9653-8c7ab62a1ab8,236,2024-05-12,31.79.106.175,d2bb6168-1bed-41d5-b081-46caaa998c80,+1-856-462-5479x776,379850888837912,Food,222923,False
73a1dd33-0384-4fc4-a45a-fdf68865340a,236,2024-05-15,31.79.106.175,d2bb6168-1bed-41d5-b081-46caaa998c80,+1-856-462-5479x776,379850888837912,Smartphone,107768,False
41a7883d-b12d-4a80-be33-03b26ed0410f,236,2024-05-04,31.79.106.175,d2bb6168-1bed-41d5-b081-46caaa998c80,+1-856-462-5479x776,379850888837912,Laptop,175740,False
06223d07-4487-4bce-939d-087b777440f3,237,2024-05-04,203.107.201.34,61e3853e-eebf-4d22-8cb8-61e225fcfb1b,001-378-864-3762,4555498366252645737,Cosmetics,63531,False
1aa437ca-93fb-40b3-b152-749cd57ddffe,237,2024-05-15,203.107.201.34,61e3853e-eebf-4d22-8cb8-61e225fcfb1b,001-378-864-3762,4555498366252645737,Smartphone,299623,False
073689df-3568-433f-b6b6-deaa8fdc2463,237,2024-05-07,203.107.201.34,61e3853e-eebf-4d22-8cb8-61e225fcfb1b,001-378-864-3762,4555498366252645737,Travel Goods,212357,False
ad4f776e-fe54-4040-8e06-1f49f9e3c820,237,2024-05-05,203.107.201.34,61e3853e-eebf-4d22-8cb8-61e225fcfb1b,001-378-864-3762,4555498366252645737,Laptop,235792,False
9f6b1867-132f-4ce8-9638-97502d41bf32,237,2024-05-06,203.107.201.34,61e3853e-eebf-4d22-8cb8-61e225fcfb1b,001-378-864-3762,4555498366252645737,Kids Products,120643,False
5b86b982-a2a7-45cb-9c3e-a709c11d0402,238,2024-05-11,192.137.137.13,ded4202e-76ee-4729-afec-53593bf1fe9a,001-241-417-2079x98529,4740759036749,Stationery,208297,False
7d58e872-08b7-413d-b78a-f44aea3ca8c5,238,2024-05-11,192.137.137.13,ded4202e-76ee-4729-afec-53593bf1fe9a,001-241-417-2079x98529,4740759036749,Clothing,3389,False
97eac641-33e9-4ca6-99c9-7e7c579c02d1,238,2024-05-09,192.137.137.13,ded4202e-76ee-4729-afec-53593bf1fe9a,001-241-417-2079x98529,4740759036749,Stationery,179272,False
d517a19e-e38b-462e-9f4a-3ecd0ff6b79d,238,2024-05-08,192.137.137.13,ded4202e-76ee-4729-afec-53593bf1fe9a,001-241-417-2079x98529,4740759036749,Clothing,40940,False
53bd50d9-e796-4f48-93a8-70678af4ab90,238,2024-05-02,192.137.137.13,ded4202e-76ee-4729-afec-53593bf1fe9a,001-241-417-2079x98529,4740759036749,Clothing,213120,False
ead3a826-ebf2-4886-8f05-32c0d62ee8ff,239,2024-05-04,133.238.239.203,e628dd1d-4daf-40ec-bd4e-013a3f11cc58,439-939-6817x767,579584666542,Food,141185,False
f7e5c5b6-dd23-44e3-b9d7-b066f7cc3c79,239,2024-05-11,133.238.239.203,e628dd1d-4daf-40ec-bd4e-013a3f11cc58,439-939-6817x767,579584666542,Kids Products,107009,False
df135792-31e3-4d07-8de7-9c20b52893b1,239,2024-05-06,133.238.239.203,e628dd1d-4daf-40ec-bd4e-013a3f11cc58,439-939-6817x767,579584666542,Smartphone,64671,False
285cd21b-f554-43c5-95b1-feb5a715b0ff,239,2024-05-07,133.238.239.203,e628dd1d-4daf-40ec-bd4e-013a3f11cc58,439-939-6817x767,579584666542,Stationery,93537,False
da44d515-de26-46eb-87dd-b269cf2d9d63,239,2024-05-02,133.238.239.203,e628dd1d-4daf-40ec-bd4e-013a3f11cc58,439-939-6817x767,579584666542,Laptop,23303,False
376508ec-be6d-41a5-82d9-bbd02a89e4ad,240,2024-05-06,186.101.71.14,71cc5d33-231b-4260-9b55-a18987fde952,726-610-4234x7603,675923213093,Clothing,9733,False
dba0b033-d676-4acc-80a6-786be16596b4,240,2024-05-13,186.101.71.14,71cc5d33-231b-4260-9b55-a18987fde952,726-610-4234x7603,675923213093,Electronics,160928,False
7eb242ef-a5ce-4139-adcb-d9b7258f1af2,240,2024-05-05,186.101.71.14,71cc5d33-231b-4260-9b55-a18987fde952,726-610-4234x7603,675923213093,Electronics,117968,False
25fc8d36-eadc-4068-ae10-bfd898dfb4d4,240,2024-05-05,186.101.71.14,71cc5d33-231b-4260-9b55-a18987fde952,726-610-4234x7603,675923213093,Kids Products,202562,False
a9ba5796-1fd5-4872-b382-c83a83dce342,240,2024-05-09,186.101.71.14,71cc5d33-231b-4260-9b55-a18987fde952,726-610-4234x7603,675923213093,Laptop,31723,False
db905c3e-34de-43aa-bd8b-b85e2a581e5e,241,2024-05-09,24.145.235.33,4d30fdaf-7f27-438f-ad71-2d2a438e8009,5316586884,676171154849,Cosmetics,166043,False
8281bd6f-53ab-4f07-924d-40004c77da65,241,2024-05-10,24.145.235.33,4d30fdaf-7f27-438f-ad71-2d2a438e8009,5316586884,676171154849,Cosmetics,23767,False
d1d53167-dfda-4ec0-bdba-a86c086041dc,241,2024-05-06,24.145.235.33,4d30fdaf-7f27-438f-ad71-2d2a438e8009,5316586884,676171154849,Smartphone,159107,False
45fde662-aa5a-4b3f-b12e-0f73546fa596,241,2024-05-11,24.145.235.33,4d30fdaf-7f27-438f-ad71-2d2a438e8009,5316586884,676171154849,Travel Goods,67173,False
01229c0b-f83d-420f-873d-b601e2fe51ed,241,2024-05-01,24.145.235.33,4d30fdaf-7f27-438f-ad71-2d2a438e8009,5316586884,676171154849,Food,298647,False
05cd5740-a91d-4705-a25f-4827d4090d7f,242,2024-05-01,219.243.142.54,1fc1cd84-1e40-4f0b-9f25-bca535dbc680,+1-272-715-9242,3542991276244356,Accessories,7152,False
82f1d3c9-0d8b-45b5-8ec2-dd5b3b26d996,242,2024-05-07,219.243.142.54,1fc1cd84-1e40-4f0b-9f25-bca535dbc680,+1-272-715-9242,3542991276244356,Stationery,130196,False
a6f82fc8-efc4-4eeb-9433-6c6d1a4a6f41,242,2024-05-10,219.243.142.54,1fc1cd84-1e40-4f0b-9f25-bca535dbc680,+1-272-715-9242,3542991276244356,Electronics,11775,False
